1. parameters: (max_depth=3, learning_rate=0.1, n_estimators=500,
                          verbosity=1, scale_pos_weight=1, objective='binary:logistic', booster='gbtree', 
                          tree_method='auto',n_jobs=-1, gamma=0, base_score=0.5, random_state=0, missing=None)
train_data:
after 500_run
[499]   validation_0-auc:0.992569       validation_1-auc:0.535584

test_data:
ROC_AUC : 0.5199443322521098
Sensitivity :  0.09988866450421967
Specificity :  0.94


cross validation parameters: cv_results = xgboost.cv(dtrain=data_dmatrix, params=params,nfold=5,num_boost_round=300,metrics="auc")
cross_validation_score(300 runs): 
train-auc-mean	train-auc-std	test-auc-mean	test-auc-std
0.9860698000000001	0.0001876980553974922	0.9812942000000001	0.0018375886808532547
0.9861008	0.00018889722073127795	0.981335	0.001828193972203192
0.9861366	0.00016856642607588354	0.9813306	0.0018118095484901306
0.9861650000000001	0.000163487002541506	0.9813484000000001	0.0018299627974360357
0.9861875999999998	0.00015178089471338982	0.9813628	0.001838116144317328
0.9862214	0.00012823509659997689	0.9813954	0.001860510102095662
0.9862518	0.0001246136429128222	0.9813974	0.0019055385170602239
0.9862964	0.0001446521344467329	0.981406	0.0018931531369649204
0.9863140000000001	0.00014198591479438953	0.9814028	0.0018910224112897226
0.9863326000000001	0.00014225695062105234	0.9814212	0.001893812176537028
0.9863710000000001	0.0001429055632227268	0.9814352	0.0019057758944849765
0.9864214	0.00018619301812905124	0.9814962000000002	0.0018902626695779508
0.9864505999999998	0.00017834640450538426	0.9815284	0.001875271457682841
0.9864626	0.00017709500275275473	0.981541	0.0018638323958982956
0.986495	0.0001749411329562062	0.9815688	0.00186668684036719
0.9865316	0.00019282178300180118	0.9815457999999999	0.00186453376477875
0.9865858000000001	0.00018939630408220865	0.981569	0.0019199115604631243
0.986613	0.00018007109707002933	0.9815976	0.001898995692464802
0.986696	0.00021947938399769472	0.9816734	0.0018643090516327866
0.9867528	0.00020644456883145223	0.981724	0.0019159072002578668
0.9867953999999999	0.00020110852791466728	0.981733	0.0019161129403038814
0.986834	0.00018250260272115247	0.9817432	0.001930073718799335
0.9868724	0.0001801983351754678	0.9817798	0.001928945452831694
0.9869142	0.000203344436855286	0.9818232	0.0019173681336665724
0.9869517999999999	0.00021350540976753139	0.9818515999999999	0.0019175044823937116
0.9869581999999999	0.00021199283006745473	0.981841	0.0019045065502644163
0.9870054000000001	0.0001989297363392179	0.9818412000000001	0.00190959801005341
0.9870415999999999	0.0001881792762234967	0.9818286	0.001891259960978372
0.9870954000000001	0.00017186110671118818	0.9818336000000001	0.0019278428981636304
0.9871327999999998	0.00017386592535627535	0.9818655999999999	0.0019019724077914558
0.9871737999999999	0.00018215092643188068	0.9818448	0.001895022891682297
0.9871956000000001	0.00017865004897843335	0.981867	0.0019150175978303572
0.9872281999999999	0.0001946878527284418	0.9818793999999998	0.0019082903971880023
0.987242	0.0002001579376392551	0.9818956	0.0019122092563315185
0.9872813999999999	0.00022300008968606188	0.981897	0.001921620462005951
0.9872994	0.00022639840988843013	0.981899	0.0019305282178720127
0.9873339999999999	0.00022449677057809162	0.9819035999999999	0.0019284206595035194
0.9873493999999999	0.00021827743813779716	0.9819001999999999	0.0019249078315597345
0.9873742	0.00022001763565676928	0.9819086	0.0019249455680615862
0.9874040000000001	0.00022505288267428162	0.9819241999999999	0.0018846190490388176
0.9874098	0.0002237037326465501	0.981922	0.0018935909801221734
0.9874214	0.00022827229354432926	0.9819314	0.0018858521256980686
0.9874635999999999	0.00023990881601142932	0.9819336000000002	0.0018811005927382128
0.9874981999999999	0.00022447841767083294	0.9819790000000002	0.0018674539887236835
0.9875176	0.00023084852176264933	0.9819829999999999	0.001870385414827657
0.9875518	0.00022780289725990837	0.9819831999999998	0.0018880468638251728
0.9875794000000001	0.00024843478017378003	0.9819945999999999	0.001870245288725515
0.9876178000000001	0.00024283442918992756	0.9820256	0.001849047387169952
0.9876623999999999	0.00022317401282409785	0.9820211999999999	0.0018825462969074501
0.9876820000000001	0.00022600176990455418	0.9820328	0.0018497409980859352
0.9876978	0.00021790401556649494	0.9820334000000001	0.001816802972256483
0.9877108	0.00021626409780637165	0.9820274000000001	0.0018530748069087704
0.9877264	0.00021877897522387646	0.9820334000000001	0.001851521169201128
0.9877392	0.00021356535299526296	0.9820180000000001	0.0018352409106163526
0.9877562	0.00021053398775495245	0.9820184	0.0018417099228705944
0.9877838000000001	0.00022740571672674156	0.982016	0.0018744875566404742
0.987808	0.0002437326404074977	0.9820323999999999	0.001845073396914076
0.9878561999999999	0.0002454753755471044	0.9820798	0.001831476060449608
0.9878892	0.00024207222062849352	0.982092	0.001821845986904519
0.9879624	0.00023829024319094457	0.9821591999999999	0.001815793754808058
0.9879872000000001	0.0002471351047504344	0.9821538000000001	0.0018222904708086443
0.9879966	0.00024143951623542065	0.9821645999999999	0.001831434803644397
0.9880308	0.00022620999093761625	0.9821638	0.0018401725353890234
0.9880536000000001	0.0002196347877728071	0.98217	0.0018479834414842405
0.9880829999999999	0.0002168907559118107	0.9821822000000001	0.0018491219970569728
0.9881247999999999	0.00022538802097717462	0.9822232	0.001841704362811802
0.988177	0.00021217445652104257	0.982236	0.001851299327499504
0.9881971999999999	0.00020988511143002307	0.9822494	0.0018506033178398832
0.9882083999999999	0.00020314782794798977	0.9822649999999999	0.001866363201523199
0.9882268	0.00020652399376344695	0.9822797999999999	0.001868828124788373
0.9882418	0.00021390222065234497	0.9822839999999999	0.0018706847944001859
0.9882706000000001	0.0002126900091682654	0.9822836	0.0018898255580872844
0.9883156	0.00024631654430830275	0.9823084	0.0018590141043036733
0.9883268000000001	0.0002468727607493605	0.9823188	0.0018491210236217456
0.9883382000000001	0.0002557791234639808	0.9823236	0.0018376906812627646
0.9883672000000001	0.0002629793908275282	0.982321	0.0018106477294051286
0.9883848000000001	0.0002636447609947863	0.9823216	0.0018104361463470373
0.9884088	0.00028357037927117916	0.9823274	0.0018097768481224648
0.9884456	0.0003112231353868064	0.9823523999999999	0.0017985143424504757
0.988467	0.00031676868532101135	0.982356	0.0018079317464992986
0.9884997999999999	0.000303174141377504	0.9823682	0.0018411768410448437
0.9885202	0.00030805350184667736	0.982381	0.001804693769036708
0.9885412	0.0003052640823942639	0.9823744	0.001801368768464685
0.9885740000000001	0.0003177212614855945	0.9823964000000001	0.0018069091399403553
0.9886034	0.0003105688973480888	0.9824303999999999	0.0018408350931031282
0.9886208	0.00031422374194192384	0.9824401999999999	0.00182377535897378
0.9886402000000001	0.00030689633428896014	0.9824306	0.0018132104786814005
0.9886598	0.00028573372219605907	0.9824238	0.0017926055226959513
0.9886716	0.0002846307081114295	0.9824466	0.0017807385658765423
0.988696	0.00028335631279364994	0.9824558	0.001780643636441587
0.9887257999999999	0.0002830741245681359	0.982467	0.0017866723258616781
0.9887392	0.0002863441286284763	0.9824714	0.001784951383091422
0.988763	0.0003042847350755482	0.9824793999999999	0.0017850961430690418
0.9888004	0.0003263553891082382	0.9825077999999999	0.0017834716033623636
0.9888574	0.00033319099627692313	0.9825493999999999	0.0017507864061615387
0.9888774000000001	0.0003262836802538648	0.9825644	0.001746675653920912
0.9888999999999999	0.0003356468382094611	0.9825721999999999	0.0017397070328075603
0.9889422	0.00033324489493463135	0.9825959999999998	0.0017626204356014975
0.988971	0.00035090625528766314	0.9825702	0.001766817523118917
0.9889824	0.0003466932938492052	0.9825718	0.0017739275520719557
0.9890024000000001	0.00033532229272747484	0.9825965999999999	0.0017950017938709528
0.9890108	0.0003369512724415637	0.9825996	0.0017925474163881922
0.9890268000000001	0.00034058972386144884	0.9825872	0.0017957240768002097
0.989058	0.0003432299520729414	0.982615	0.0018042742585316568
0.9890768	0.00035772022587492137	0.9826267999999999	0.0017991451747982976
0.9891175999999999	0.00034753163884745203	0.9826366	0.001772409049852768
0.9891344	0.0003412287209482724	0.9826307999999999	0.0017897153293191628
0.989171	0.0003514734698380253	0.9826406000000001	0.0017990323621325075
0.9891792	0.0003565542875916647	0.982643	0.001811557672280963
0.9891928	0.0003660182509110601	0.9826547999999999	0.0017939738459632273
0.9892215999999999	0.0003545513220959801	0.9826688000000001	0.0017842795072521768
0.9892448	0.0003604455021220094	0.9826926	0.0017606588085145806
0.989255	0.0003583422944616205	0.9826926	0.001764378032055505
0.989278	0.0003631214672805761	0.9826823999999998	0.0017619093733787618
0.9892847999999999	0.00036607234257727135	0.9826779999999999	0.0017679414017438297
0.9893228000000001	0.00036207921785157935	0.9826934000000002	0.0017753669592509352
0.9893328	0.0003622835353697412	0.9826808	0.0017721248714466999
0.9893588	0.00036859213230887365	0.9826986	0.001760350715056503
0.9893744	0.00036305679996388377	0.9827159999999999	0.001767170506770641
0.9894076	0.00034951600821707396	0.9827259999999999	0.0018067560986475108
0.9894263999999999	0.0003446630818640111	0.9827218	0.0017950195987788003
0.9894538	0.0003423912382056244	0.9827288	0.0017882363825848216
0.9894681999999999	0.00033756800796285217	0.9827292	0.0017784066351653192
0.9894856000000001	0.00033002824121580087	0.9827498	0.0017637757680612337
0.9895109999999999	0.00032243262862187465	0.9827626	0.0017296737958354797
0.9895224	0.00032362855251041693	0.9827804	0.0017431923129706574
0.9895482	0.00033012082636514546	0.982788	0.0017273583299361958
0.9895672000000001	0.0003199514963240552	0.9827864	0.0017357083395547826
0.989593	0.0003008740600317513	0.9827982000000001	0.0017483583614350958
0.9896238	0.0002878509336445005	0.9827888	0.0017505456749253821
0.9896554	0.00028564075339487815	0.9828112000000001	0.0017763787208813012
0.9896754	0.0002772404010962116	0.98281	0.0017727604463096615
0.9896841999999999	0.00027362046707070847	0.9828053999999999	0.0017716142469510763
0.9897067999999999	0.0002702764510644872	0.9827902	0.0017708259541807157
0.9897404	0.0002608728425881175	0.9827914	0.0017729289438666376
0.9897537999999999	0.000263556749107303	0.9827928	0.0017743679888906835
0.9897694000000001	0.0002658989281663199	0.9828075999999999	0.0017533224004728796
0.9897788000000001	0.00026652684667777303	0.9828064	0.0017549592132012463
0.9898054000000001	0.0002755362771033949	0.9828393999999999	0.0017603504878290553
0.989831	0.000276630439395242	0.9828582000000001	0.0017733833652090302
0.9898545999999999	0.0002760178255113109	0.9828534	0.0017702219747817087
0.9898621999999999	0.0002777001260352879	0.9828616	0.0017573246256739196
0.9898959999999999	0.0002797799135034479	0.9828962000000001	0.001759444389573015
0.989914	0.00029033566780538366	0.9828916	0.0017647250890719358
0.9899301999999999	0.00028948395465033805	0.9828949999999999	0.0017606631705127693
0.9899457999999999	0.00028741844060533353	0.9828922	0.001766359012205624
0.9899604	0.00028433965604536256	0.9829112	0.0017667762054091852
0.9899850000000001	0.00030186023255805055	0.9829102000000001	0.0017700285195442493
0.9900068	0.00029481139733733954	0.9829214000000001	0.001771646082037841
0.9900323999999999	0.0002936212526368001	0.9829278	0.0017802810339943383
0.9900796	0.00028704327199917395	0.9829312	0.0017701513381629204
0.9901016	0.0002906603516133446	0.9829454	0.0017769078310368404
0.9901306	0.00028507444641707574	0.9829131999999999	0.0018258032095491616
0.9901644	0.00028787261071524384	0.9829474000000001	0.0018233863660782228
0.9901843999999999	0.0002900307569896713	0.9829595999999998	0.0018196455259198185
0.990217	0.000278937985939534	0.9829532000000001	0.0018027402918889804
0.9902443999999999	0.00027538235237576465	0.9829618	0.0018134706394094108
0.9902660000000001	0.0002684526028929483	0.982966	0.0018058174880092282
